claim_id,policy_id,customer_id,policy_type,claim_date,claim_type,claim_amount,deductible,amount_paid,claim_status,incident_description
CLM-101236,POL-1002984,CUST-502984,Auto,2021-10-30,Comprehensive,629.15,500.0,129.15,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101235,POL-1002984,CUST-502984,Auto,2022-02-28,Comprehensive,4279.95,500.0,3779.95,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101240,POL-1001557,CUST-501557,Auto,2025-07-18,Collision,3479.45,2500.0,979.45,Paid,Rear-end collision at a traffic intersection.
CLM-101247,POL-1002686,CUST-502686,Auto,2025-07-20,Collision,8662.31,2500.0,6162.31,Paid,Rear-end collision at a traffic intersection.
CLM-101251,POL-1001305,CUST-501305,Auto,2025-09-11,Uninsured Motorist,500.0,500.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101258,POL-1003646,CUST-503646,Auto,2023-05-21,Liability,13235.19,500.0,12735.19,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101259,POL-1000831,CUST-500831,Auto,2024-07-14,Liability,4844.23,5000.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101260,POL-1000239,CUST-500239,Auto,2023-02-18,Comprehensive,45976.14,1000.0,44976.14,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101261,POL-1000239,CUST-500239,Auto,2024-04-07,Uninsured Motorist,15900.1,1000.0,14900.1,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101262,POL-1004681,CUST-504681,Auto,2025-04-16,Uninsured Motorist,5638.08,5000.0,638.08,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101266,POL-1003148,CUST-503148,Auto,2024-03-15,Liability,4747.43,1000.0,3747.43,Paid,Third-party property damage to a storefront fence.
CLM-101265,POL-1003148,CUST-503148,Auto,2026-04-27,Collision,12689.2,1000.0,11689.2,Under Review,Collided with a stationary utility pole while parking.
CLM-101269,POL-1000192,CUST-500192,Auto,2024-12-13,Comprehensive,4139.8,1000.0,3139.8,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101270,POL-1004849,CUST-504849,Auto,2025-02-07,Comprehensive,2669.76,500.0,2169.76,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101273,POL-1001268,CUST-501268,Auto,2024-07-31,Uninsured Motorist,500.0,2500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101279,POL-1004711,CUST-504711,Auto,2025-06-23,Collision,5941.3,250.0,5691.3,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101280,POL-1002313,CUST-502313,Auto,2025-03-23,Uninsured Motorist,41762.24,5000.0,36762.24,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101283,POL-1002732,CUST-502732,Auto,2025-02-02,Liability,8495.85,2500.0,5995.85,Paid,Third-party property damage to a storefront fence.
CLM-101284,POL-1002732,CUST-502732,Auto,2025-05-17,Collision,27471.41,2500.0,24971.41,Paid,Rear-end collision at a traffic intersection.
CLM-101287,POL-1001926,CUST-501926,Auto,2023-01-08,Liability,8727.55,500.0,8227.55,Paid,Third-party property damage to a storefront fence.
CLM-101285,POL-1001926,CUST-501926,Auto,2023-08-23,Comprehensive,44505.96,500.0,44005.96,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101286,POL-1001926,CUST-501926,Auto,2023-12-31,Collision,3000.35,500.0,2500.35,Paid,Collided with a stationary utility pole while parking.
CLM-101293,POL-1003671,CUST-503671,Auto,2023-12-14,Liability,5416.11,1000.0,4416.11,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101294,POL-1003671,CUST-503671,Auto,2024-05-21,Collision,7015.15,1000.0,6015.15,Paid,Multi-vehicle accident on wet roadway.
CLM-101299,POL-1004793,CUST-504793,Auto,2021-09-10,Uninsured Motorist,1759.68,250.0,0.0,Denied,Hit-and-run incident in a shopping mall parking structure.
CLM-101300,POL-1004793,CUST-504793,Auto,2022-07-26,Comprehensive,10662.15,250.0,10412.15,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101301,POL-1004368,CUST-504368,Auto,2026-03-24,Liability,5104.17,2500.0,2604.17,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101305,POL-1003867,CUST-503867,Auto,2026-04-21,Uninsured Motorist,2633.9,1000.0,1633.9,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101308,POL-1003802,CUST-503802,Auto,2024-03-22,Uninsured Motorist,15992.71,500.0,15492.71,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101311,POL-1000099,CUST-500099,Auto,2024-07-28,Liability,13623.43,1000.0,12623.43,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101312,POL-1000099,CUST-500099,Auto,2026-01-14,Liability,13191.22,1000.0,12191.22,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101314,POL-1003407,CUST-503407,Auto,2025-02-14,Uninsured Motorist,4056.97,5000.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101315,POL-1004245,CUST-504245,Auto,2025-11-01,Collision,1157.87,250.0,907.87,Paid,Rear-end collision at a traffic intersection.
CLM-101316,POL-1004245,CUST-504245,Auto,2025-11-02,Comprehensive,5316.44,250.0,5066.44,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101317,POL-1004245,CUST-504245,Auto,2026-02-17,Uninsured Motorist,5099.68,250.0,4849.68,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101319,POL-1004916,CUST-504916,Auto,2024-10-25,Comprehensive,11331.56,1000.0,10331.56,Paid,Collided with a deer crossing the road at night.
CLM-101321,POL-1000191,CUST-500191,Auto,2025-03-08,Comprehensive,2034.59,5000.0,0.0,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101320,POL-1000191,CUST-500191,Auto,2025-09-15,Uninsured Motorist,17415.76,5000.0,12415.76,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101322,POL-1004696,CUST-504696,Auto,2026-04-28,Liability,10603.4,5000.0,5603.4,Under Review,Third-party property damage to a storefront fence.
CLM-101324,POL-1001784,CUST-501784,Auto,2025-02-26,Collision,2777.74,250.0,2527.74,Paid,Multi-vehicle accident on wet roadway.
CLM-101323,POL-1001784,CUST-501784,Auto,2025-04-28,Liability,690.9,250.0,0.0,Denied,Third-party property damage to a storefront fence.
CLM-101328,POL-1004444,CUST-504444,Auto,2023-08-20,Uninsured Motorist,15407.34,1000.0,14407.34,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101329,POL-1004915,CUST-504915,Auto,2022-01-04,Uninsured Motorist,909.06,1000.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101330,POL-1001598,CUST-501598,Auto,2026-03-16,Collision,6363.82,5000.0,0.0,Denied,Rear-end collision at a traffic intersection.
CLM-101335,POL-1002574,CUST-502574,Auto,2023-12-19,Collision,3362.69,5000.0,0.0,Paid,Multi-vehicle accident on wet roadway.
CLM-101337,POL-1003975,CUST-503975,Auto,2023-05-27,Collision,3669.04,500.0,3169.04,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101338,POL-1003975,CUST-503975,Auto,2024-08-31,Uninsured Motorist,9522.7,500.0,9022.7,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101342,POL-1001751,CUST-501751,Auto,2023-07-02,Comprehensive,5233.07,2500.0,2733.07,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101348,POL-1001788,CUST-501788,Auto,2024-08-27,Collision,13586.17,500.0,13086.17,Paid,Rear-end collision at a traffic intersection.
CLM-101347,POL-1001788,CUST-501788,Auto,2024-09-04,Liability,12321.88,500.0,11821.88,Paid,Third-party property damage to a storefront fence.
CLM-101346,POL-1001788,CUST-501788,Auto,2024-10-11,Collision,32605.75,500.0,0.0,Denied,Multi-vehicle accident on wet roadway.
CLM-101350,POL-1002473,CUST-502473,Auto,2025-01-25,Collision,4752.99,250.0,4502.99,Paid,Rear-end collision at a traffic intersection.
CLM-101353,POL-1001220,CUST-501220,Auto,2024-10-22,Comprehensive,500.0,500.0,0.0,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101354,POL-1001666,CUST-501666,Auto,2025-10-01,Collision,4519.22,250.0,4269.22,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101357,POL-1002960,CUST-502960,Auto,2022-12-27,Collision,5997.67,250.0,5747.67,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101355,POL-1002960,CUST-502960,Auto,2023-06-07,Collision,8607.8,250.0,8357.8,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101356,POL-1002960,CUST-502960,Auto,2023-09-18,Comprehensive,883.55,250.0,633.55,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101364,POL-1001978,CUST-501978,Auto,2023-01-30,Collision,27104.45,5000.0,22104.45,Paid,Rear-end collision at a traffic intersection.
CLM-101367,POL-1002512,CUST-502512,Auto,2022-07-17,Collision,5231.7,2500.0,2731.7,Paid,Rear-end collision at a traffic intersection.
CLM-101371,POL-1004822,CUST-504822,Auto,2024-08-14,Liability,3093.93,5000.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101370,POL-1004822,CUST-504822,Auto,2024-08-25,Collision,7468.04,5000.0,2468.04,Paid,Collided with a stationary utility pole while parking.
CLM-101372,POL-1004822,CUST-504822,Auto,2025-05-21,Uninsured Motorist,2117.64,5000.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101374,POL-1001566,CUST-501566,Auto,2022-11-05,Comprehensive,10864.18,500.0,10364.18,Paid,Collided with a deer crossing the road at night.
CLM-101375,POL-1001566,CUST-501566,Auto,2023-06-18,Uninsured Motorist,2157.03,500.0,1657.03,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101381,POL-1001129,CUST-501129,Auto,2022-07-10,Collision,1097.43,500.0,597.43,Paid,Collided with a stationary utility pole while parking.
CLM-101388,POL-1003113,CUST-503113,Auto,2024-01-19,Collision,8508.37,1000.0,7508.37,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101390,POL-1000205,CUST-500205,Auto,2022-11-14,Liability,15483.76,500.0,14983.76,Paid,Third-party property damage to a storefront fence.
CLM-101394,POL-1000305,CUST-500305,Auto,2025-01-12,Collision,2311.99,5000.0,0.0,Paid,Rear-end collision at a traffic intersection.
CLM-101395,POL-1003793,CUST-503793,Auto,2026-04-06,Comprehensive,5574.68,5000.0,574.68,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101397,POL-1002201,CUST-502201,Auto,2025-02-14,Uninsured Motorist,2660.16,5000.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101396,POL-1002201,CUST-502201,Auto,2026-03-19,Uninsured Motorist,6935.56,5000.0,1935.56,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101398,POL-1001061,CUST-501061,Auto,2025-09-18,Liability,3429.08,250.0,3179.08,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101399,POL-1000843,CUST-500843,Auto,2023-11-04,Comprehensive,1618.59,5000.0,0.0,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101405,POL-1000679,CUST-500679,Auto,2025-09-01,Uninsured Motorist,7037.31,500.0,6537.31,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101410,POL-1000680,CUST-500680,Auto,2024-12-27,Comprehensive,988.02,5000.0,0.0,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101409,POL-1000680,CUST-500680,Auto,2026-02-12,Liability,2840.42,5000.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101414,POL-1002316,CUST-502316,Auto,2024-10-16,Liability,9711.96,1000.0,8711.96,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101415,POL-1002316,CUST-502316,Auto,2025-09-04,Liability,1620.9,1000.0,620.9,Paid,Third-party property damage to a storefront fence.
CLM-101417,POL-1004273,CUST-504273,Auto,2025-07-01,Collision,15775.37,5000.0,10775.37,Paid,Collided with a stationary utility pole while parking.
CLM-101416,POL-1004273,CUST-504273,Auto,2026-01-30,Liability,14809.53,5000.0,9809.53,Paid,Third-party property damage to a storefront fence.
CLM-101418,POL-1000278,CUST-500278,Auto,2021-09-07,Comprehensive,19427.15,500.0,18927.15,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101420,POL-1004762,CUST-504762,Auto,2026-03-24,Collision,14780.11,1000.0,13780.11,Paid,Multi-vehicle accident on wet roadway.
CLM-101421,POL-1004762,CUST-504762,Auto,2026-03-24,Uninsured Motorist,1473.41,1000.0,473.41,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101422,POL-1000432,CUST-500432,Auto,2023-01-14,Collision,17850.4,5000.0,12850.4,Paid,Multi-vehicle accident on wet roadway.
CLM-101424,POL-1001027,CUST-501027,Auto,2022-12-31,Uninsured Motorist,32948.37,5000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-101428,POL-1000188,CUST-500188,Auto,2023-09-15,Comprehensive,14386.85,250.0,14136.85,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101427,POL-1000188,CUST-500188,Auto,2024-03-31,Comprehensive,6521.24,250.0,6271.24,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101430,POL-1003915,CUST-503915,Auto,2025-10-20,Uninsured Motorist,500.0,500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101431,POL-1001862,CUST-501862,Auto,2025-12-06,Comprehensive,15385.85,250.0,15135.85,Paid,Collided with a deer crossing the road at night.
CLM-101432,POL-1000270,CUST-500270,Auto,2026-04-10,Liability,500.0,500.0,0.0,Under Review,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101433,POL-1001728,CUST-501728,Auto,2025-11-22,Comprehensive,10341.79,1000.0,9341.79,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101438,POL-1000111,CUST-500111,Auto,2024-01-03,Liability,7402.36,250.0,7152.36,Paid,Third-party property damage to a storefront fence.
CLM-101442,POL-1000627,CUST-500627,Auto,2026-03-18,Liability,12576.78,250.0,12326.78,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101443,POL-1001181,CUST-501181,Auto,2026-04-21,Collision,2340.12,5000.0,0.0,Paid,Rear-end collision at a traffic intersection.
CLM-101445,POL-1002422,CUST-502422,Auto,2023-10-07,Collision,26078.0,250.0,25828.0,Paid,Collided with a stationary utility pole while parking.
CLM-101447,POL-1004275,CUST-504275,Auto,2024-03-20,Liability,12257.17,250.0,12007.17,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101448,POL-1000461,CUST-500461,Auto,2026-03-22,Liability,8578.62,5000.0,0.0,Denied,Backed into neighbor's parked car causing bumper damage.
CLM-101451,POL-1000551,CUST-500551,Auto,2023-07-30,Comprehensive,2542.28,250.0,2292.28,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101453,POL-1003129,CUST-503129,Auto,2024-05-22,Uninsured Motorist,5423.82,250.0,5173.82,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101452,POL-1003129,CUST-503129,Auto,2024-08-27,Liability,1287.3,250.0,1037.3,Paid,Third-party property damage to a storefront fence.
CLM-101454,POL-1001444,CUST-501444,Auto,2024-06-10,Liability,14023.81,500.0,13523.81,Paid,Third-party property damage to a storefront fence.
CLM-101455,POL-1000198,CUST-500198,Auto,2023-07-29,Collision,16628.96,2500.0,14128.96,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101458,POL-1003959,CUST-503959,Auto,2023-09-11,Comprehensive,889.82,250.0,639.82,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101459,POL-1004189,CUST-504189,Auto,2024-03-13,Uninsured Motorist,15480.73,2500.0,12980.73,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101460,POL-1004763,CUST-504763,Auto,2023-02-06,Comprehensive,9007.31,250.0,8757.31,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101461,POL-1002095,CUST-502095,Auto,2026-03-10,Collision,6819.54,250.0,6569.54,Paid,Multi-vehicle accident on wet roadway.
CLM-101463,POL-1004462,CUST-504462,Auto,2025-06-04,Liability,2770.08,250.0,2520.08,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101466,POL-1001480,CUST-501480,Auto,2023-05-17,Comprehensive,9812.98,2500.0,7312.98,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101467,POL-1004414,CUST-504414,Auto,2025-11-05,Liability,2026.54,2500.0,0.0,Denied,Third-party property damage to a storefront fence.
CLM-101470,POL-1001769,CUST-501769,Auto,2026-04-06,Collision,5374.69,2500.0,2874.69,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101472,POL-1003761,CUST-503761,Auto,2024-04-25,Collision,23058.64,500.0,22558.64,Paid,Collided with a stationary utility pole while parking.
CLM-101474,POL-1004909,CUST-504909,Auto,2022-08-11,Comprehensive,13304.25,2500.0,10804.25,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101473,POL-1004909,CUST-504909,Auto,2022-09-14,Uninsured Motorist,42000.0,2500.0,39500.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101478,POL-1002910,CUST-502910,Auto,2023-04-06,Liability,11812.19,500.0,11312.19,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101477,POL-1002910,CUST-502910,Auto,2023-12-20,Uninsured Motorist,14692.35,500.0,14192.35,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101479,POL-1003405,CUST-503405,Auto,2025-02-23,Comprehensive,7380.71,250.0,7130.71,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101480,POL-1003405,CUST-503405,Auto,2025-05-16,Uninsured Motorist,17529.01,250.0,17279.01,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101495,POL-1004176,CUST-504176,Auto,2026-04-28,Uninsured Motorist,9252.66,250.0,9002.66,Approved,Hit-and-run incident in a shopping mall parking structure.
CLM-101499,POL-1004094,CUST-504094,Auto,2021-12-16,Collision,10220.59,1000.0,9220.59,Paid,Rear-end collision at a traffic intersection.
CLM-101502,POL-1001813,CUST-501813,Auto,2024-05-02,Collision,500.0,250.0,250.0,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101511,POL-1001626,CUST-501626,Auto,2025-12-29,Uninsured Motorist,10154.94,5000.0,5154.94,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101515,POL-1001864,CUST-501864,Auto,2024-08-19,Comprehensive,9937.99,1000.0,8937.99,Paid,Collided with a deer crossing the road at night.
CLM-101514,POL-1001864,CUST-501864,Auto,2025-04-12,Comprehensive,18228.0,1000.0,17228.0,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101518,POL-1000871,CUST-500871,Auto,2023-04-21,Collision,5224.02,5000.0,224.02,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101517,POL-1000871,CUST-500871,Auto,2023-04-22,Collision,3326.75,5000.0,0.0,Paid,Multi-vehicle accident on wet roadway.
CLM-101520,POL-1003833,CUST-503833,Auto,2026-03-15,Comprehensive,6975.61,500.0,6475.61,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101528,POL-1004369,CUST-504369,Auto,2025-01-19,Comprehensive,3343.17,5000.0,0.0,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101530,POL-1003809,CUST-503809,Auto,2025-10-10,Uninsured Motorist,1418.82,1000.0,418.82,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101533,POL-1002445,CUST-502445,Auto,2025-01-21,Liability,500.0,1000.0,0.0,Denied,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101534,POL-1000494,CUST-500494,Auto,2026-03-25,Collision,4721.53,500.0,4221.53,Paid,Collided with a stationary utility pole while parking.
CLM-101538,POL-1004397,CUST-504397,Auto,2025-03-17,Collision,675.32,250.0,425.32,Paid,Multi-vehicle accident on wet roadway.
CLM-101540,POL-1001164,CUST-501164,Auto,2026-02-28,Liability,6003.4,250.0,5753.4,Paid,Third-party property damage to a storefront fence.
CLM-101539,POL-1001164,CUST-501164,Auto,2026-04-24,Comprehensive,16120.71,250.0,15870.71,Approved,Windshield cracked by a rock flying from a dump truck.
CLM-101542,POL-1003734,CUST-503734,Auto,2023-10-03,Uninsured Motorist,5078.7,500.0,4578.7,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101541,POL-1003734,CUST-503734,Auto,2024-03-29,Uninsured Motorist,8353.71,500.0,7853.71,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101552,POL-1001957,CUST-501957,Auto,2024-05-19,Liability,15493.7,5000.0,10493.7,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101550,POL-1001957,CUST-501957,Auto,2025-03-18,Collision,7402.27,5000.0,0.0,Denied,Collided with a stationary utility pole while parking.
CLM-101551,POL-1001957,CUST-501957,Auto,2026-05-04,Uninsured Motorist,1819.35,5000.0,0.0,Under Review,Rear-ended by an uninsured driver who fled the scene.
CLM-101553,POL-1001221,CUST-501221,Auto,2022-11-24,Collision,2510.67,2500.0,10.67,Paid,Collided with a stationary utility pole while parking.
CLM-101554,POL-1002073,CUST-502073,Auto,2025-12-13,Uninsured Motorist,8882.41,1000.0,7882.41,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101557,POL-1002718,CUST-502718,Auto,2023-10-22,Liability,7637.99,250.0,7387.99,Paid,Third-party property damage to a storefront fence.
CLM-101560,POL-1000356,CUST-500356,Auto,2026-02-15,Uninsured Motorist,7976.41,1000.0,0.0,Denied,Hit-and-run incident in a shopping mall parking structure.
CLM-101561,POL-1001162,CUST-501162,Auto,2022-05-15,Collision,10049.63,2500.0,7549.63,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101563,POL-1002765,CUST-502765,Auto,2023-12-21,Liability,4593.82,5000.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101562,POL-1002765,CUST-502765,Auto,2024-01-02,Comprehensive,21226.58,5000.0,16226.58,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101565,POL-1001438,CUST-501438,Auto,2025-05-19,Comprehensive,6010.05,1000.0,5010.05,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101570,POL-1001253,CUST-501253,Auto,2025-07-30,Comprehensive,500.0,1000.0,0.0,Denied,Hail storm caused extensive denting on hood and roof.
CLM-101571,POL-1001253,CUST-501253,Auto,2025-09-22,Collision,1007.79,1000.0,7.79,Paid,Multi-vehicle accident on wet roadway.
CLM-101572,POL-1003365,CUST-503365,Auto,2024-08-29,Uninsured Motorist,14490.1,5000.0,9490.1,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101573,POL-1000332,CUST-500332,Auto,2024-12-29,Comprehensive,6770.23,500.0,6270.23,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101574,POL-1003694,CUST-503694,Auto,2025-07-12,Comprehensive,17090.01,500.0,16590.01,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101575,POL-1003568,CUST-503568,Auto,2024-01-23,Comprehensive,500.0,1000.0,0.0,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-101576,POL-1002728,CUST-502728,Auto,2026-04-24,Collision,3755.54,500.0,3255.54,Under Review,Collided with a stationary utility pole while parking.
CLM-101579,POL-1001116,CUST-501116,Auto,2025-02-04,Liability,3189.2,5000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101584,POL-1003265,CUST-503265,Auto,2024-10-27,Liability,10530.36,500.0,10030.36,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101586,POL-1001665,CUST-501665,Auto,2026-04-04,Collision,13968.06,1000.0,12968.06,Approved,Collided with a stationary utility pole while parking.
CLM-101585,POL-1001665,CUST-501665,Auto,2026-05-07,Liability,5259.21,1000.0,4259.21,Under Review,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101587,POL-1000445,CUST-500445,Auto,2023-08-14,Uninsured Motorist,9842.1,5000.0,4842.1,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101588,POL-1002245,CUST-502245,Auto,2023-12-18,Collision,32447.17,5000.0,27447.17,Paid,Collided with a stationary utility pole while parking.
CLM-101589,POL-1002245,CUST-502245,Auto,2025-02-14,Uninsured Motorist,4295.15,5000.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101591,POL-1001551,CUST-501551,Auto,2025-12-22,Collision,500.0,500.0,0.0,Paid,Rear-end collision at a traffic intersection.
CLM-101595,POL-1000014,CUST-500014,Auto,2024-01-15,Liability,11722.01,2500.0,9222.01,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-101596,POL-1003628,CUST-503628,Auto,2024-05-18,Uninsured Motorist,8253.08,5000.0,3253.08,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101597,POL-1000945,CUST-500945,Auto,2024-01-06,Uninsured Motorist,28590.37,5000.0,23590.37,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101599,POL-1004697,CUST-504697,Auto,2025-10-25,Comprehensive,7922.6,2500.0,5422.6,Paid,Collided with a deer crossing the road at night.
CLM-101602,POL-1004656,CUST-504656,Auto,2023-11-05,Collision,960.51,500.0,460.51,Paid,Rear-end collision at a traffic intersection.
CLM-101601,POL-1004656,CUST-504656,Auto,2024-02-10,Uninsured Motorist,500.0,500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101603,POL-1004656,CUST-504656,Auto,2024-10-12,Collision,50660.16,500.0,50160.16,Paid,Rear-end collision at a traffic intersection.
CLM-101608,POL-1003168,CUST-503168,Auto,2022-04-14,Uninsured Motorist,1504.13,2500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101609,POL-1002478,CUST-502478,Auto,2026-05-04,Liability,12286.65,500.0,11786.65,Approved,Third-party property damage to a storefront fence.
CLM-101612,POL-1004180,CUST-504180,Auto,2022-09-29,Liability,2422.31,1000.0,0.0,Denied,Third-party property damage to a storefront fence.
CLM-101615,POL-1003163,CUST-503163,Auto,2026-01-10,Uninsured Motorist,2132.64,2500.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-101616,POL-1003163,CUST-503163,Auto,2026-01-20,Collision,2400.36,2500.0,0.0,Paid,Collided with a stationary utility pole while parking.
CLM-101617,POL-1000490,CUST-500490,Auto,2023-03-21,Comprehensive,19707.46,250.0,19457.46,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-101625,POL-1004230,CUST-504230,Auto,2023-01-21,Uninsured Motorist,6565.22,1000.0,0.0,Denied,Hit-and-run incident in a shopping mall parking structure.
CLM-101633,POL-1001113,CUST-501113,Auto,2022-06-30,Collision,5907.27,500.0,5407.27,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-101634,POL-1001905,CUST-501905,Auto,2025-12-03,Collision,13007.12,2500.0,10507.12,Paid,Collided with a stationary utility pole while parking.
CLM-101636,POL-1001877,CUST-501877,Auto,2026-03-13,Uninsured Motorist,7116.34,500.0,6616.34,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-101641,POL-1002364,CUST-502364,Auto,2022-12-29,Comprehensive,12012.0,250.0,11762.0,Paid,Hail storm caused extensive denting on hood and roof.
CLM-101640,POL-1002364,CUST-502364,Auto,2023-09-04,Liability,16598.15,250.0,16348.15,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-101649,POL-1003162,CUST-503162,Auto,2023-04-04,Liability,8455.57,5000.0,3455.57,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
